"ESA_Population_Name","Brood_Year","Species","pNOB","pHOB","Total_Releases","Popfit","Best_Value","NOSAIJ","NOSAEJ","pHOSIJ","pHOSEJ","TSAIJ","TSAEJ","pHOS","pNOS","pNI","NOSA","TSA"
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2012,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2013,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2014,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2015,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2016,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2017,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2018,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2019,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2020,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2021,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2022,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Lower Gorge Tributaries - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2010,"steelhead",NA,NA,189071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2011,"steelhead",0,1,192080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2012,"steelhead",0,1,192325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2013,"steelhead",0,1,179431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2014,"steelhead",0,1,177024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2015,"steelhead",0,1,175504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2016,"steelhead",0,1,175647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2017,"steelhead",0,1,182178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2018,"steelhead",0,1,180146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2019,"steelhead",0,1,184809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2020,"steelhead",0,1,179997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2021,"steelhead",0,1,177991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2022,"steelhead",0,1,175585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - summer",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2010,"steelhead",NA,NA,159160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2011,"steelhead",0.56367193869232,0.43632806130768,81823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2012,"steelhead",0.303711981079366,0.696288018920634,184349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2013,"steelhead",0.184807566375716,0.815192433624284,120639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2014,"steelhead",0.370905115403185,0.629094884596815,190794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2015,"steelhead",0.404485415847834,0.595514584152166,167922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2016,"steelhead",0.32972201274516,0.67027798725484,173713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2017,"steelhead",0.332253848850923,0.667746151149077,156865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2018,"steelhead",0.293230232238919,0.706769767761081,152989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2019,"steelhead",0.34855810954896,0.65144189045104,161316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2020,"steelhead",0.35572652626262,0.64427347373738,162341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2021,"steelhead",0.38109452138713,0.61890547861287,166502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2022,"steelhead",0.348651296792572,0.651348703207428,154111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Lewis River - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2010,"steelhead",NA,NA,24887,"Portion","Yes",NA,NA,NA,NA,NA,510,NA,NA,NA,NA,510
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2011,"steelhead",NA,NA,24974,"Portion","Yes",NA,NA,NA,NA,NA,451,NA,NA,NA,NA,451
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2012,"steelhead",0,1,24967,"Portion","Yes",NA,NA,NA,NA,NA,390,NA,NA,NA,NA,390
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2013,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,478,NA,NA,NA,NA,478
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2014,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,587,NA,NA,NA,NA,587
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2015,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,1546,NA,NA,NA,NA,1546
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2016,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,1142,NA,NA,NA,NA,1142
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2017,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,367,NA,NA,NA,NA,367
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2018,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,652,NA,NA,NA,NA,652
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2019,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,214,NA,NA,NA,NA,214
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2020,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,321,NA,NA,NA,NA,321
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2021,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,352,NA,NA,NA,NA,352
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2022,"steelhead",NA,NA,0,"Portion","Yes",NA,NA,NA,NA,NA,555,NA,NA,NA,NA,555
"Steelhead (Lower Columbia River DPS) North Fork Toutle River - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2010,"steelhead",NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2011,"steelhead",NA,NA,19985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2012,"steelhead",0,1,19400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2013,"steelhead",0,1,39875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2014,"steelhead",0,1,37394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2015,"steelhead",0,1,32605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2016,"steelhead",0,1,28851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2017,"steelhead",0,1,37654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2018,"steelhead",0,1,38179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2019,"steelhead",0,1,36026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2020,"steelhead",0,1,40478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2021,"steelhead",NA,NA,39588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2022,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Salmon Creek - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2010,"steelhead",NA,NA,15844,"Same","Yes",NA,NA,NA,NA,NA,274,NA,NA,NA,NA,274
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2011,"steelhead",NA,NA,14953,"Same","Yes",NA,NA,NA,NA,NA,210,NA,NA,NA,NA,210
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2012,"steelhead",0,1,20279,"Same","Yes",NA,NA,NA,NA,NA,378,NA,NA,NA,NA,378
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2013,"steelhead",0,1,19969,"Same","Yes",NA,NA,NA,NA,NA,972,NA,NA,NA,NA,972
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2014,"steelhead",0,1,19973,"Same","Yes",NA,NA,NA,NA,NA,708,NA,NA,NA,NA,708
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2015,"steelhead",0,1,19700,"Same","Yes",NA,NA,NA,NA,NA,1340,NA,NA,NA,NA,1340
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2016,"steelhead",0,1,15702,"Same","Yes",NA,NA,NA,NA,NA,1532,NA,NA,NA,NA,1532
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2017,"steelhead",0,1,19843,"Same","Yes",NA,NA,NA,NA,NA,344,NA,NA,NA,NA,344
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2018,"steelhead",0,1,19928,"Same","Yes",NA,NA,NA,NA,NA,624,NA,NA,NA,NA,624
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2019,"steelhead",0,1,20358,"Same","Yes",NA,NA,NA,NA,NA,284,NA,NA,NA,NA,284
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2020,"steelhead",0,1,20000,"Same","Yes",NA,NA,NA,NA,NA,148,NA,NA,NA,NA,148
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2021,"steelhead",0,1,20451,"Same","Yes",NA,NA,NA,NA,NA,744,NA,NA,NA,NA,744
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2022,"steelhead",0,1,20358,"Same","Yes",NA,NA,NA,NA,NA,270,NA,NA,NA,NA,270
"Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2010,"steelhead",NA,NA,0,"Same","Yes",NA,179,NA,0,NA,179,0,1,NA,179,179
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2011,"steelhead",NA,NA,0,"Same","Yes",NA,209,NA,0,NA,209,0,1,NA,209,209
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2012,"steelhead",NA,NA,0,"Same","Yes",NA,284,NA,0,NA,284,0,1,NA,284,284
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2013,"steelhead",1,0,41679,"Same","Yes",NA,445,NA,0,NA,445,0,1,1,445,445
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2014,"steelhead",1,0,40030,"Same","Yes",NA,292,NA,0,NA,292,0,1,1,292,292
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2015,"steelhead",0.836734693877551,0.163265306122449,40058,"Same","Yes",NA,363,NA,0.339,NA,549,0.339,0.661,0.71166964642169,363,549
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2016,"steelhead",1,0,45000,"Same","Yes",NA,364,NA,0.29,NA,513,0.29,0.71,0.775193798449612,364,513
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2017,"steelhead",0.755555555555556,0.244444444444444,54000,"Same","Yes",NA,155,NA,0.129,NA,178,0.129,0.871,0.854164049742495,155,178
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2018,"steelhead",0.942307692307692,0.0576923076923077,48886,"Same","Yes",NA,166,NA,0.088,NA,182,0.088,0.912,0.914588621770942,166,182
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2019,"steelhead",1,0,57274,"Same","Yes",NA,194,NA,0.205,NA,244,0.205,0.795,0.829875518672199,194,244
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2020,"steelhead",0.476190476190476,0.523809523809524,53625,"Same","Yes",NA,185,NA,0.307,NA,267,0.307,0.693,0.608013619505077,185,267
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2021,"steelhead",0.314285714285714,0.685714285714286,51374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2022,"steelhead",0.275,0.725,44864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2010,"steelhead",NA,NA,0,"Multiple","Yes",NA,614,NA,NA,NA,622,0.0128617363344051,0.987138263665595,NA,614,622
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2011,"steelhead",NA,NA,0,"Multiple","Yes",NA,627,NA,NA,NA,646,0.0294117647058824,0.970588235294118,NA,627,646
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2012,"steelhead",NA,NA,0,"Multiple","Yes",NA,580,NA,0,NA,580,0,1,NA,580,580
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2013,"steelhead",1,0,104113,"Multiple","Yes",NA,343,NA,0,NA,343,0,1,1,343,343
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2014,"steelhead",0.102941176470588,0.897058823529412,118220,"Multiple","Yes",NA,24,NA,0.905,NA,253,0.905,0.095,0.1021301429822,24,253
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2015,"steelhead",0.477272727272727,0.522727272727273,119708,"Multiple","Yes",NA,151,NA,0.664,NA,449,0.664,0.336,0.418193404492592,151,449
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2016,"steelhead",0.607843137254902,0.392156862745098,127000,"Multiple","Yes",NA,120,NA,0.733,NA,450,0.733,0.267,0.453329043768188,120,450
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2017,"steelhead",0.865853658536585,0.134146341463415,103000,"Multiple","Yes",NA,216,NA,0.335,NA,325,0.335,0.665,0.721031786330862,216,325
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2018,"steelhead",0.506024096385542,0.493975903614458,112528,"Multiple","Yes",NA,400,NA,0.317,NA,586,0.317,0.683,0.614835092444848,400,586
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2019,"steelhead",0.369047619047619,0.630952380952381,104064,"Multiple","Yes",NA,118,NA,0.157,NA,140,0.157,0.843,0.701547931565131,118,140
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2020,"steelhead",0.740740740740741,0.259259259259259,118105,"Multiple","Yes",NA,513,NA,0.342,NA,780,0.342,0.658,0.684134911404529,513,780
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2021,"steelhead",1,0,113650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2022,"steelhead",0.333333333333333,0.666666666666667,108216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2010,"steelhead",NA,NA,0,"Same","Yes",NA,NA,NA,NA,NA,35,NA,NA,NA,NA,35
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2011,"steelhead",NA,NA,24003,"Same","Yes",NA,NA,NA,NA,NA,19,NA,NA,NA,NA,19
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2012,"steelhead",0,1,20000,"Same","Yes",NA,NA,NA,NA,NA,21,NA,NA,NA,NA,21
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2013,"steelhead",0,1,44500,"Same","Yes",NA,NA,NA,NA,NA,23,NA,NA,NA,NA,23
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2014,"steelhead",0,1,20824,"Same","Yes",NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2015,"steelhead",0,1,16000,"Same","Yes",NA,NA,NA,NA,NA,13,NA,NA,NA,NA,13
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2016,"steelhead",0,1,20432,"Same","Yes",NA,NA,NA,NA,NA,12,NA,NA,NA,NA,12
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2017,"steelhead",NA,NA,20035,"Same","Yes",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,10
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2018,"steelhead",NA,NA,21000,"Same","Yes",NA,NA,NA,NA,NA,18,NA,NA,NA,NA,18
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2019,"steelhead",NA,NA,20049,"Same","Yes",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,10
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2020,"steelhead",NA,NA,20071,"Same","Yes",NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2021,"steelhead",0,1,20018,"Same","Yes",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2022,"steelhead",0,1,20411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Gorge Tributaries - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2010,"steelhead",NA,NA,63163,"Same","Yes",787,787,NA,NA,NA,NA,NA,NA,NA,787,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2011,"steelhead",NA,NA,62822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2012,"steelhead",0,1,61813,"Same","Yes",842,842,NA,NA,NA,NA,NA,NA,NA,842,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2013,"steelhead",0,1,77711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2014,"steelhead",0,1,71262,"Same","Yes",544,544,NA,NA,NA,NA,NA,NA,NA,544,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2015,"steelhead",0,1,72133,"Same","Yes",783,783,NA,NA,NA,NA,NA,NA,NA,783,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2016,"steelhead",0,1,54968,"Same","Yes",624,624,NA,NA,NA,NA,NA,NA,NA,624,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2017,"steelhead",0,1,71382,"Same","Yes",567,567,NA,NA,NA,NA,NA,NA,NA,567,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2018,"steelhead",0,1,65640,"Same","Yes",876,876,NA,NA,NA,NA,NA,NA,NA,876,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2019,"steelhead",0,1,70266,"Same","Yes",456,456,NA,NA,NA,NA,NA,NA,NA,456,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2020,"steelhead",0,1,70939,"Same","Yes",392,392,NA,NA,NA,NA,NA,NA,NA,392,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2021,"steelhead",0,1,70851,"Same","Yes",128,128,NA,NA,NA,NA,NA,NA,NA,128,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2022,"steelhead",0,1,68692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - summer",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2010,"steelhead",NA,NA,59993,"Same","Yes",NA,NA,NA,NA,NA,232,NA,NA,NA,NA,232
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2011,"steelhead",NA,NA,63030,"Same","Yes",NA,NA,NA,NA,NA,204,NA,NA,NA,NA,204
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2012,"steelhead",0,1,60000,"Same","Yes",NA,NA,NA,NA,NA,306,NA,NA,NA,NA,306
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2013,"steelhead",0,1,84020,"Same","Yes",NA,NA,NA,NA,NA,678,NA,NA,NA,NA,678
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2014,"steelhead",0,1,96405,"Same","Yes",NA,NA,NA,NA,NA,388,NA,NA,NA,NA,388
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2015,"steelhead",0,1,76892,"Same","Yes",NA,NA,NA,NA,NA,648,NA,NA,NA,NA,648
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2016,"steelhead",0,1,74479,"Same","Yes",NA,NA,NA,NA,NA,636,NA,NA,NA,NA,636
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2017,"steelhead",NA,NA,87855,"Same","Yes",NA,NA,NA,NA,NA,602,NA,NA,NA,NA,602
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2018,"steelhead",NA,NA,89250,"Same","Yes",NA,NA,NA,NA,NA,438,NA,NA,NA,NA,438
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2019,"steelhead",NA,NA,85091,"Same","Yes",NA,NA,NA,NA,NA,130,NA,NA,NA,NA,130
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2020,"steelhead",NA,NA,86251,"Same","Yes",NA,NA,NA,NA,NA,258,NA,NA,NA,NA,258
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2021,"steelhead",0,1,85526,"Same","Yes",NA,NA,NA,NA,NA,424,NA,NA,NA,NA,424
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2022,"steelhead",0,1,84791,"Same","Yes",NA,NA,NA,NA,NA,370,NA,NA,NA,NA,370
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2023,"steelhead",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Wind River - summer",2010,"steelhead",NA,NA,0,"Same","Yes",NA,767,NA,0.008,NA,773,0.008,0.992,NA,767,773
"Steelhead (Lower Columbia River DPS) Wind River - summer",2011,"steelhead",NA,NA,0,"Same","Yes",NA,1500,NA,0.003,NA,1504,0.003,0.997,NA,1500,1504
"Steelhead (Lower Columbia River DPS) Wind River - summer",2012,"steelhead",NA,NA,0,"Same","Yes",NA,817,NA,0.005,NA,821,0.005,0.995,NA,817,821
