"esa_pop_name","Brood_Year","sasi_stock_num","species","run","release_location","release_id","name","latitude","longitude","Region","Hatchery_Region_Group","stock","origin","BROOD_Code","total_amt","release_method","psc_code","fish_per_pound_num","mean_length","anadromous_waters","comments","run_release"
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2011,"6770","steelhead","winter","LEWIS R -EF  27.0173",5054,"SKAMANIA HATCHERY","45.814274","-122.591491",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2011:H","60000.00","Trucked","3F42001  270173 R","5.78",NA,"Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2012,"6770","steelhead","winter","LEWIS R -EF  27.0173",5046,"SKAMANIA HATCHERY","45.814274","-122.591491",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2012:H","59992.00","Trucked","3F42001  270173 R","5.62",NA,"Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2013,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2014,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2015,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2016,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2017,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2018,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2019,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2020,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2021,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2022,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter",2023,"6770","steelhead","winter","LEWIS R -EF  27.0173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2010,"6791","steelhead","winter","WASHOUGAL R  28.0159",4894,"SKAMANIA HATCHERY","45.587278","-122.372299",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2010:H","29996.00","Trucked","3F42001  280159 R","5.60",NA,"Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2010,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",5043,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2010:H","29997.00","Trucked","3F42001  280200 R","5.60",NA,"Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2011,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2011,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",5055,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2011:H","63030.00","Trucked","3F42001  280200 R","5.51",NA,"Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2012,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2012,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",5045,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2012:H","60000.00","Trucked","3F42001  280200 R","5.36",NA,"Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2013,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2013,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",5034,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2013:H","84020.00","Trucked","3F42001  280200 R","5.40",NA,"Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2014,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2014,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",5020,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2014:H","96405.00","Trucked","3F42001  280200 R","5.40","202.26","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2015,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2015,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",5016,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2015:H","76892.00","Trucked","3F42001  280200 R","5.41","204.30","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2016,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2016,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",5005,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania","Hatchery Origin","SH:WI:SKMN:2016:H","74479.00","Trucked","3F42001  280200 R","5.36","199.10","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2017,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2017,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",4976,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Eagle Creek Hatchery Stock","Hatchery Origin","SH:WI:EAHA:2017:H","86000.00","Trucked","3F42001  280200 R","5.37","206.94","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2017,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",4977,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Eagle Creek Hatchery Stock","Hatchery Origin","SH:WI:EAHA:2017:H","1855.00","Trucked","3F42001  280200 R","5.49","203.43","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2018,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2018,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",4968,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Big Creek, OR","Hatchery Origin","SH:WI:BIGC:2018:H","85000.00","Trucked","3F42001  280200 R","5.31","197.30","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2018,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",4969,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Big Creek, OR","Hatchery Origin","SH:WI:BIGC:2018:H","4250.00","Trucked","3F42001  280200 R","5.56","197.30","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2019,"6791","steelhead","winter","WASHOUGAL R  28.0159",4949,"SKAMANIA HATCHERY","45.587278","-122.372299",5,"COLUMBIA RIVER REGION","Sandy River Stock, OR","Hatchery Origin","SH:WI:SAND:2019:H","4000.00","Trucked","3F42001  280159 R","6.90","178.00","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2019,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",4946,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Big Creek, OR","Hatchery Origin","SH:WI:BIGC:2019:H","81091.00","Trucked","3F42001  280200 R","5.76","199.55","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2020,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2020,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",4939,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Big Creek, OR","Hatchery Origin","SH:WI:BIGC:2020:H","86251.00","Trucked","3F42001  280200 R","5.58","195.83","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2021,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2021,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",4925,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania Hatchery Stock","Hatchery Origin","SH:WI:SKHA:2021:H","85526.00","Trucked","3F42001  280200 R","5.32","202.81","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2022,"6791","steelhead","winter","WASHOUGAL R  28.0159",4906,"SKAMANIA HATCHERY","45.587278","-122.372299",5,"COLUMBIA RIVER REGION","Skamania Hatchery Stock","Hatchery Origin","SH:WI:SKHA:2022:H","42395.00","Trucked","3F42001  280159 R","5.81","201.07","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2022,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",4907,"SKAMANIA HATCHERY","45.698800","-122.402000",5,"COLUMBIA RIVER REGION","Skamania Hatchery Stock","Hatchery Origin","SH:WI:SKHA:2022:H","42396.00","Trucked","3F42001  280200 R","5.48","201.07","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2023,"6791","steelhead","winter","WASHOUGAL R  28.0159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Washougal River - winter",2023,"6791","steelhead","winter","WASHOUGAL-NF 28.0200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2010,"6702","steelhead","winter","Upper Cowlitz River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2011,"6702","steelhead","winter","Upper Cowlitz River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2012,"6702","steelhead","winter","Upper Cowlitz River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2013,"6702","steelhead","winter","Upper Cowlitz River",869,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2013:M","21977.00","Volitional","3F42001  260527 R","8.00","175.14","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2013,"6702","steelhead","winter","Upper Cowlitz River",870,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2013:M","54113.00","Forced","3F42001  260527 R","7.90","186.71","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2013,"6702","steelhead","winter","Upper Cowlitz River",878,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2013:M","28023.00","Trucked","3F42001  260527 R","13.30","154.22","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2014,"6702","steelhead","winter","Upper Cowlitz River",843,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2014:M","30052.00","Forced","3F42001  260527 R","8.00","191.30","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2014,"6702","steelhead","winter","Upper Cowlitz River",851,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2014:M","49212.00","Trucked","3F42001  260527 R","11.10","170.87","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2014,"6702","steelhead","winter","Upper Cowlitz River",854,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2014:M","38956.00","Volitional","3F42001  260527 R","6.50","195.21","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2015,"6702","steelhead","winter","Upper Cowlitz River",831,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2015:W","59421.00","Volitional","3F42001  260527 R","8.96","172.34","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2015,"6702","steelhead","winter","Upper Cowlitz River",842,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2015:W","60287.00","Trucked","3F42001  260527 R","14.80","154.16","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2016,"6702","steelhead","winter","Upper Cowlitz River",814,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2016:W","82000.00","Trucked","3F42001  260527 R","13.80","159.31","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2016,"6702","steelhead","winter","Upper Cowlitz River",815,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2016:W","45000.00","Volitional","3F42001  260527 R","6.70","191.64","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2017,"6702","steelhead","winter","Upper Cowlitz River",801,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2017:W","45870.00","Trucked","3F42001  260527 R","6.80","191.44","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2017,"6702","steelhead","winter","Upper Cowlitz River",812,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2017:W","57130.00","Trucked","3F42001  260527 R","9.80","163.52","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2018,"6702","steelhead","winter","Upper Cowlitz River",783,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2018:W","36655.00","Trucked","3F42001  260527 R","6.30","193.35","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2018,"6702","steelhead","winter","Upper Cowlitz River",784,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2018:W","38049.00","Trucked","3F42001  260527 R","6.00","205.08","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2018,"6702","steelhead","winter","Upper Cowlitz River",794,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2018:W","37824.00","Trucked","3F42001  260527 R","6.40","193.35","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2019,"6702","steelhead","winter","Upper Cowlitz River",760,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2019:W","30662.00","Trucked","3F42001  260002 R","7.90","187.36","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2019,"6702","steelhead","winter","Upper Cowlitz River",761,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2019:W","42107.00","Trucked","3F42001  260002 R","7.40","187.36","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2019,"6702","steelhead","winter","Upper Cowlitz River",762,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Wild Origin","SH:WL:UCOW:2019:W","31295.00","Trucked","3F42001  260002 R","9.20","196.53","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2020,"6702","steelhead","winter","Upper Cowlitz River",742,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2020:M","45365.00","Trucked","3F42001  260527 R","10.10","177.31","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2020,"6702","steelhead","winter","Upper Cowlitz River",743,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2020:M","36652.00","Trucked","3F42001  260527 R","6.60","199.23","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2020,"6702","steelhead","winter","Upper Cowlitz River",744,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2020:M","36088.00","Trucked","3F42001  260527 R","6.70","197.03","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2021,"6702","steelhead","winter","Upper Cowlitz River",708,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2021:M","193.00","Volitional","3F42001  260527 R","6.95","190.45","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2021,"6702","steelhead","winter","Upper Cowlitz River",709,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2021:M","113457.00","Volitional","3F42001  260527 R","6.95","190.45","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2022,"6702","steelhead","winter","Upper Cowlitz River",680,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2022:M","193.00","Volitional","3F42001  260527 R","6.60","200.71","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2022,"6702","steelhead","winter","Upper Cowlitz River",686,"COWLITZ TROUT HATCHERY","46.480692","-122.095878",5,"COLUMBIA RIVER REGION","Upper Cowlitz River","Mixed Hatchery/Wild Origin","SH:WL:UCOW:2022:M","108023.00","Volitional","3F42001  260527 R","6.60","200.71","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter",2023,"6702","steelhead","winter","Upper Cowlitz River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2010,"6704","steelhead","winter","Tilton River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2011,"6704","steelhead","winter","Tilton River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2012,"6704","steelhead","winter","Tilton River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2013,"6704","steelhead","winter","Tilton River",856,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Mixed Hatchery/Wild Origin","SH:WL:TILT:2013:M","12229.00","Trucked","3F42001  260527 R","13.30","154.22","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2013,"6704","steelhead","winter","Tilton River",867,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Mixed Hatchery/Wild Origin","SH:WL:TILT:2013:M","7771.00","Volitional","3F42001  260527 R","8.00","175.14","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2013,"6704","steelhead","winter","Tilton River",868,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Mixed Hatchery/Wild Origin","SH:WL:TILT:2013:M","21679.00","Forced","3F42001  260527 R","7.90","186.71","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2014,"6704","steelhead","winter","Tilton River",852,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2014:W","30000.00","Volitional","3F42001  260527 R","6.50","195.21","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2014,"6704","steelhead","winter","Tilton River",853,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2014:W","3880.00","Forced","3F42001  260527 R","8.00","191.30","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2014,"6704","steelhead","winter","Tilton River",859,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2014:W","6150.00","Trucked","3F42001  260527 R","11.10","170.87","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2015,"6704","steelhead","winter","Tilton River",832,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2015:W","40058.00","Volitional","3F42001  260527 R","8.96","172.34","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2016,"6704","steelhead","winter","Tilton River",817,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2016:W","45000.00","Volitional","3F42001  260527 R","6.70","191.64","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2017,"6704","steelhead","winter","Tilton River",811,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2017:W","54000.00","Trucked","3F42001  260527 R","8.30","182.50","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2018,"6704","steelhead","winter","Tilton River",792,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2018:W","24199.00","Trucked","3F42001  260527 R","6.60","196.95","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2018,"6704","steelhead","winter","Tilton River",793,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2018:W","24687.00","Trucked","3F42001  260527 R","6.70","196.95","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2019,"6704","steelhead","winter","Tilton River",759,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2019:W","28936.00","Trucked","3F42001  260002 R","7.80","180.83","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2019,"6704","steelhead","winter","Tilton River",770,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Wild Origin","SH:WL:TILT:2019:W","28338.00","Trucked","3F42001  260002 R","9.10","180.83","Y",NA,"winter"
"Steelhead (Lower Columbia River DPS) Tilton River - winter",2020,"6704","steelhead","winter","Tilton River",741,"COWLITZ TROUT HATCHERY","46.576575","-122.521345",5,"COLUMBIA RIVER REGION","Tilton River","Mixed Hatchery/Wild Origin","SH:WL:TILT:2020:M","27087.00","Trucked","3F42001  260527 R","7.40","191.23","Y",NA,"winter"
